idx,AirQualityStation,img_path,s5p_path,Countrycode,Altitude,PopulationDensity,rural,suburban,urban,traffic,industrial,background,no2,o3,pm10,Latitude,Longitude,Temp_3yr,Wind_3yr,Precip_3yr,RH_3yr,Stability_3yr,urban_clc,traffic_clc,rural_clc,num_roads_500m,num_buildings_500m,num_factory_500m,num_industrial_landuse_500m,num_roads_1km,num_buildings_1km,num_factory_1km,num_industrial_landuse_1km,SolarRad_3yr,ClearSkyRad_3yr,Dewpoint_3yr,SkinTemp_3yr,TempRange_3yr,SpecHumidity_3yr,CloudAmt_3yr,year,month,ship_density_1km,ship_density_5km,ship_density_10km
2573,STA.03.0201,STA.03.0201/S2A_MSIL2A_20200922T100031_N0214_R122_T33UWP_20200924T114821.npy,STA.03.0201/l3_mean_europe_2018_2020_005dg.netcdf,AT,265.0,236.3,0,1,0,0,0,1,13.34292391,64.06542937,19.09511553,47.9592,16.20573,10.55152372262774,2.2639324817518243,2.1429014598540146,76.34007299270073,0.3319069343065693,1,0,0,149,722,0,0,460,1766,0,1,3.5604617647058823,4.75678137254902,5.936346153846154,10.509711538461538,9.49221153846154,6.563173076923078,63.18323529411765,2020,9,0.0,0.0,0.0
2576,STA.DE_DERP017,STA.DE_DERP017/S2A_MSIL2A_20200812T103031_N0214_R108_T32UMV_20200812T131334.npy,STA.DE_DERP017/l3_mean_europe_2018_2020_005dg.netcdf,DE,600.0,99.9,1,0,0,0,0,1,5.250104757,72.28363834,12.06513623,49.27026,7.82641,11.265474452554743,2.459333941605839,1.7402098540145985,76.43427919708029,0.2664872262773722,0,0,1,0,4,0,0,0,5,0,0,3.290438235294118,4.713590196078432,6.740096153846154,11.175673076923076,9.371634615384616,6.636057692307692,68.28862745098039,2020,8,0.0,0.0,0.0
2577,STA-FR07004,STA-FR07004/S2A_MSIL2A_20200729T105031_N0214_R051_T31TEL_20200729T134025.npy,STA-FR07004/l3_mean_europe_2018_2020_005dg.netcdf,FR,340.0,82.2,0,0,1,0,0,1,18.470861,56.11319866,13.24874527,45.79728,3.11383,11.574105839416058,2.5302372262773725,1.73625,75.10445255474454,0.2576003649635037,1,0,0,301,1358,0,1,1042,5077,3,8,3.7409666666666666,5.187858823529412,6.749807692307693,11.618653846153846,10.045096153846156,6.817788461538461,63.225686274509805,2020,7,0.0,0.0,0.0
2578,STA.DE_DEBW024,STA.DE_DEBW024/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW024/l3_mean_europe_2018_2020_005dg.netcdf,DE,302.0,793.1,0,1,0,0,0,1,25.14739419,52.7648229,17.06336599,48.89923,9.17279,10.767764598540143,2.54007299270073,2.0412956204379564,77.64444343065693,0.340529197080292,1,0,0,237,1296,0,0,746,3506,9,6,3.3752637254901963,4.7783460784313725,6.567019230769231,10.571057692307692,9.266057692307692,6.713846153846154,67.68254901960785,2020,3,0.0,55.38507198471399,28.98091389973292
2582,STA-FR35006,STA-FR35006/S2A_MSIL2A_20190913T105031_N0213_R051_T31TDL_20190913T120946.npy,STA-FR35006/l3_mean_europe_2018_2020_005dg.netcdf,FR,264.0,41.1,0,0,1,0,0,1,13.09160156,44.2988635,11.64964703,45.26267,1.76275,11.166505474452554,2.0063868613138687,2.603029197080292,79.48800182481753,0.1936040145985401,1,0,0,133,1278,0,0,560,3595,0,1,3.748205882352941,5.096264705882352,7.087115384615386,11.366923076923078,9.420096153846153,7.009326923076923,60.74705882352941,2019,9,0.0,0.0,0.0
2583,STA_ES1258A,STA_ES1258A/S2B_MSIL2A_20200221T110959_N0214_R137_T29SPB_20200221T132103.npy,STA_ES1258A/l3_mean_europe_2018_2020_005dg.netcdf,ES,52.0,52.5,0,1,0,0,1,0,11.93655514,56.90386585,24.43962264,37.28156,-6.83384,18.056149635036498,2.5145985401459856,1.3084945255474454,64.31648722627737,0.1194981751824817,0,0,1,248,29,0,0,781,91,1,1,5.045406862745097,5.7938696078431375,9.574615384615385,19.341346153846157,12.97875,7.753365384615384,37.31049019607843,2020,2,0.0,0.0,0.0
2587,STA_ES1038A,STA_ES1038A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TVP_20200819T132326.npy,STA_ES1038A/l3_mean_europe_2018_2020_005dg.netcdf,ES,20.0,110.4,0,0,1,0,0,1,13.5811823,48.9909595,19.95757694,43.34639,-4.06417,15.133494525547446,3.893822992700729,3.876934306569343,76.14290145985402,0.1752737226277372,0,0,1,253,284,0,2,1038,1758,0,13,3.703463725490197,5.2890588235294125,10.981057692307692,16.298653846153847,4.460288461538462,8.509326923076923,74.61745098039216,2020,8,0.0,0.0,159.87361452852687
2588,STA_ES2041A,STA_ES2041A/S2B_MSIL2A_20200803T104629_N0214_R051_T30TYM_20200803T134220.npy,STA_ES2041A/l3_mean_europe_2018_2020_005dg.netcdf,ES,308.0,14.1,0,0,1,0,0,1,8.103216684,45.8606868,18.45779221,41.91614,0.1911,14.414343065693432,2.0953193430656936,1.700757299270073,66.44825729927008,0.3926094890510949,1,0,0,397,277,0,1,1148,719,3,1,4.632711764705882,5.452782352941177,7.318076923076924,15.078269230769232,11.926346153846152,7.176057692307692,46.87519607843138,2020,8,0.0,0.0,0.0
2589,STA-FR10017,STA-FR10017/S2A_MSIL2A_20200530T105031_N0214_R051_T31UDS_20200530T134211.npy,STA-FR10017/l3_mean_europe_2018_2020_005dg.netcdf,FR,4.0,453.4,0,0,1,0,0,1,19.00739295,52.17452405,18.39487914,51.03276,2.33236,11.468056569343066,4.0892244525547445,2.0753649635036497,82.59931569343067,0.1871167883211678,1,0,0,311,2157,0,0,892,7049,1,3,3.2567264705882355,4.500572549019608,8.755288461538461,11.715192307692307,6.293846153846153,7.315480769230769,74.10803921568628,2020,5,0.3525270819664001,477.6535007516412,146.92592820333064
2594,STA_PL0649A,STA_PL0649A/S2B_MSIL2A_20200328T095029_N0214_R079_T34UED_20200328T122832.npy,STA_PL0649A/l3_mean_europe_2018_2020_005dg.netcdf,PL,134.0,59.0,1,0,0,0,0,1,4.239480671,56.99424564,20.85801749,52.94317,21.28817,9.21191605839416,3.006788321167883,1.8002645985401462,79.67228102189782,0.1972536496350364,0,0,1,0,9,0,0,0,33,0,0,3.089905882352941,4.264316666666667,5.320096153846153,9.025192307692308,8.49596153846154,6.218076923076922,67.88490196078432,2020,3,0.0,0.0,0.0
2595,STA.DE_DEBW042,STA.DE_DEBW042/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW042/l3_mean_europe_2018_2020_005dg.netcdf,DE,370.0,831.8,0,1,0,0,0,1,27.11736038,48.41152692,16.83419155,48.67752,9.2294,9.701158759124088,2.27514598540146,2.207253649635037,79.96850364963504,0.3807116788321168,0,0,1,134,714,0,0,722,3385,1,3,3.3752637254901963,4.7783460784313725,6.097884615384615,9.473942307692308,8.954230769230769,6.695865384615384,67.68254901960785,2020,3,0.0,0.0,7.634193550348282
2596,STA_ES1860A,STA_ES1860A/S2B_MSIL2A_20201227T111359_N0214_R137_T30STG_20201227T131730.npy,STA_ES1860A/l3_mean_europe_2018_2020_005dg.netcdf,ES,1.0,140.3,1,0,0,0,1,0,8.351393374,55.74486907,17.50477306,37.55502,-6.03616,18.220565693430657,2.3385310218978104,1.2407664233576643,62.72857664233577,0.1269160583941606,1,0,0,92,65,0,1,130,95,0,1,5.045406862745097,5.7938696078431375,9.121442307692307,19.499615384615385,13.58625,7.565673076923077,37.31049019607843,2020,12,0.0,0.0,0.0
2597,STA-PT02004,STA-PT02004/S2A_MSIL2A_20190902T112111_N0213_R037_T29TNF_20190902T141358.npy,STA-PT02004/l3_mean_europe_2018_2020_005dg.netcdf,PT,15.0,221.0,0,1,0,0,0,1,9.214575866,42.2350684,18.22478148,40.75861,-8.56722,15.167125912408755,2.0870346715328467,3.25911496350365,80.72262773722628,0.1910492700729926,1,0,0,166,132,0,0,555,327,0,0,4.488666666666667,5.572801960784314,11.75173076923077,15.58625,6.491057692307693,8.772307692307693,44.66882352941177,2019,9,0.0,0.0,407.1023049876094
2599,STA-BETR221,STA-BETR221/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETR221/l3_mean_europe_2018_2020_005dg.netcdf,BE,65.0,797.0,0,0,1,0,0,1,25.90491265,47.62685584,19.11504509,50.65844,5.62784,10.515127737226278,3.165656934306569,1.780994525547445,78.83996350364964,0.1886222627737226,1,0,0,60,916,0,5,375,3988,1,15,3.194264705882353,4.591788235294118,6.9104807692307695,10.24403846153846,8.236634615384615,6.725961538461538,67.26460784313726,2020,3,2443.116086220741,562.8271430193823,257.9588342321042
2603,STA_PL0559A,STA_PL0559A/S2A_MSIL2A_20200601T095041_N0214_R079_T34UCE_20200601T112207.npy,STA_PL0559A/l3_mean_europe_2018_2020_005dg.netcdf,PL,17.0,105.9,0,0,1,0,0,1,17.10432915,46.28972705,28.97918872,54.03125,19.0329,9.32082116788321,3.317563868613139,1.6196167883211678,81.11953467153286,0.1623266423357664,1,0,0,179,704,0,1,494,2235,0,6,3.041539215686275,4.165022549019608,5.668269230769231,9.246923076923077,8.286153846153846,6.23048076923077,72.26460784313726,2020,6,0.0,0.0,0.0
2605,STA.IT1486A,STA.IT1486A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT1486A/l3_mean_europe_2018_2020_005dg.netcdf,IT,68.0,350.1,0,0,1,0,0,1,20.34207967,48.92131357,23.39593552,41.08444,14.34472,16.299315693430657,1.9949361313868608,2.0257025547445258,72.47196167883212,0.3199908759124087,0,0,1,216,253,0,2,616,1015,0,7,4.290525490196078,5.417640196078431,10.571153846153846,16.768846153846155,9.114423076923076,8.536634615384616,52.21303921568628,2020,1,0.0,0.0,0.0
2609,STA_PL0064A,STA_PL0064A/S2B_MSIL2A_20200815T095039_N0214_R079_T33UXV_20200815T120650.npy,STA_PL0064A/l3_mean_europe_2018_2020_005dg.netcdf,PL,49.0,270.9,0,0,1,0,0,1,24.55728022,40.38655156,35.81953858,53.13408,17.99571,9.769197080291972,3.071021897810219,1.5528923357664235,79.40767335766424,0.1586496350364963,1,0,0,104,1108,1,10,418,3792,1,37,3.0103460784313723,4.302044117647059,5.739807692307693,9.563076923076924,8.66625,6.276538461538461,69.47098039215686,2020,8,0.0,0.0,0.0
2612,STA-LT00022,STA-LT00022/S2A_MSIL2A_20200807T094041_N0214_R036_T34VFH_20200807T110442.npy,STA-LT00022/l3_mean_europe_2018_2020_005dg.netcdf,LT,122.0,31.7,0,0,1,1,0,0,24.44769306,45.16749024,31.34515125,55.93784,23.30803,7.543001824817519,1.827235401459854,1.6412682481751824,85.08258211678832,0.2179379562043795,1,0,0,86,749,0,0,451,3311,0,3,3.0168,4.217969607843137,4.778653846153846,7.168461538461538,7.860288461538461,6.0673076923076925,69.7720588235294,2020,8,0.0,0.0,0.0
2614,STA.DE_DEST011,STA.DE_DEST011/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST011/l3_mean_europe_2018_2020_005dg.netcdf,DE,235.0,102.7,0,0,1,0,0,1,14.60196822,59.56557484,16.9769235,51.83938,10.79014,10.02310218978102,2.798056569343066,1.768439781021898,80.57222627737227,0.2462226277372262,1,0,0,235,1448,1,1,693,3894,6,2,3.0844549019607843,4.38085294117647,6.528846153846154,9.887980769230769,8.444711538461538,6.583846153846154,68.8343137254902,2020,4,0.0,0.0,0.0
2615,STA.02.SP10,STA.02.SP10/S2A_MSIL2A_20201114T101301_N0214_R022_T33TUN_20201114T120346.npy,STA.02.SP10/l3_mean_europe_2018_2020_005dg.netcdf,AT,686.0,30.6,1,0,0,0,0,1,9.104071367,45.63274928,12.42682204,46.935,13.19453,3.598375912408759,0.4583394160583942,4.045994525547445,85.76811131386862,0.5291788321167883,1,0,0,170,380,0,4,328,748,0,5,3.521907843137255,5.098925490196079,0.9864423076923076,2.458076923076923,8.810576923076923,5.583076923076923,66.69500000000001,2020,11,0.0,0.0,0.0
2616,STA-MK0037A,STA-MK0037A/S2B_MSIL2A_20200218T092029_N0214_R093_T34TEL_20200218T121747.npy,STA-MK0037A/l3_mean_europe_2018_2020_005dg.netcdf,MK,586.0,48.4,0,0,1,0,1,0,9.973647851,51.833864,46.40254297,41.04,21.3564,11.477490875912409,1.815748175182481,1.6788868613138688,70.2684489051095,0.4271897810218978,1,0,0,18,8,1,2,340,142,3,2,4.243204901960784,5.446406862745098,5.100384615384616,11.848942307692308,10.384423076923078,6.423461538461538,53.72911764705882,2020,2,0.0,0.0,0.0
2623,STA.IT1898A,STA.IT1898A/S2B_MSIL2A_20200726T095029_N0214_R079_T33STC_20200726T123818.npy,STA.IT1898A/l3_mean_europe_2018_2020_005dg.netcdf,IT,40.0,176.3,0,0,1,0,0,1,26.05814708,71.51805599,19.05074853,38.01237,12.54689,18.94473540145985,4.1195894160583935,1.391624087591241,74.60499087591242,0.0817883211678832,1,0,0,418,105,0,1,1562,412,10,7,4.815959803921569,5.515788235294118,14.33596153846154,20.10538461538461,3.9015384615384616,10.59596153846154,46.42656862745098,2020,7,0.0,431.1539914984558,89.70070466311067
2624,STA-NL00444,STA-NL00444/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00444/l3_mean_europe_2018_2020_005dg.netcdf,NL,4.0,1494.5,1,0,0,0,0,1,15.84589332,54.39812941,19.57969393,52.29656,4.51082,11.6517700729927,5.602436131386861,2.315720802919708,82.62574817518248,0.1050273722627737,1,0,0,2,36,0,0,24,305,0,1,3.102162745098039,4.401879411764706,8.965288461538462,12.157788461538464,2.9171153846153848,7.402980769230769,69.41480392156863,2020,3,0.0,54.61349678053348,58.30240480421836
2625,STA-CH0054A,STA-CH0054A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0054A/l3_mean_europe_2018_2020_005dg.netcdf,CH,554.0,177.4,0,0,1,0,0,1,18.23800326,52.29221556,15.68855785,46.9631,7.46252,9.549470802919709,1.838695255474453,3.050629562043796,79.18903284671532,0.6762773722627737,1,0,0,185,657,0,1,668,2526,1,10,3.6824676470588233,5.186056862745098,5.809134615384616,8.832788461538462,8.459711538461539,6.813365384615385,66.84676470588235,2020,7,0.0,0.0,0.0
2630,STA.DE_DENI053,STA.DE_DENI053/S2A_MSIL2A_20200328T104021_N0214_R008_T32UMD_20200328T142124.npy,STA.DE_DENI053/l3_mean_europe_2018_2020_005dg.netcdf,DE,17.0,119.2,0,1,0,0,1,0,15.18561721,54.3213883,18.66174175,52.99796,7.94257,10.409762773722628,3.186149635036496,1.8479927007299268,82.2619708029197,0.2176824817518248,1,0,0,68,382,1,0,312,1231,2,1,3.0681784313725493,4.411667647058823,7.552596153846154,10.244038461538462,7.996153846153846,6.875961538461539,68.7270588235294,2020,3,0.0,0.0,30.658351418424825
2631,STA.IT2101A,STA.IT2101A/S2B_MSIL2A_20200807T102559_N0214_R108_T32TLQ_20200807T132026.npy,STA.IT2101A/l3_mean_europe_2018_2020_005dg.netcdf,IT,271.0,333.8,0,1,0,0,0,1,20.07225539,51.72426623,28.09014085,45.0028,7.8375,13.92169708029197,1.4828649635036495,2.531478102189781,73.08148722627737,0.6540419708029196,1,0,0,254,465,0,4,591,1136,0,5,3.7685460784313727,5.337522549019607,8.76576923076923,13.490192307692308,9.47,7.898942307692308,65.50715686274509,2020,8,0.0,0.0,0.0
2632,STA.IT1739A,STA.IT1739A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1739A/l3_mean_europe_2018_2020_005dg.netcdf,IT,45.0,205.7,0,0,1,0,0,1,32.98286959,54.17905552,33.91080325,45.14222,10.04583,14.397490875912409,1.5510766423357665,2.304288321167883,73.44405109489051,0.5109215328467154,1,0,0,200,296,0,1,704,1263,4,2,3.847456862745098,4.991529411764706,9.164519230769232,14.222115384615384,9.985673076923076,7.905769230769231,59.87058823529412,2019,9,0.0,0.0,0.0
2639,STA-EE0020A,STA-EE0020A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0020A/l3_mean_europe_2018_2020_005dg.netcdf,EE,5.0,137.2,0,0,1,1,0,0,19.33175043,48.52329637,19.28795518,59.43111,24.76056,7.433722627737227,5.172335766423357,1.8663868613138688,83.92445255474453,0.1521715328467153,1,0,0,273,548,0,0,818,2826,1,2,2.808499019607843,3.854025490196078,4.495288461538461,7.711538461538462,4.520096153846153,5.847596153846154,69.56333333333333,2020,6,0.0,1535.5724092478863,706.3293072241594
2640,STA-CH0024A,STA-CH0024A/S2B_MSIL2A_20200718T102559_N0214_R108_T32TLS_20200718T140654.npy,STA-CH0024A/l3_mean_europe_2018_2020_005dg.netcdf,CH,460.0,66.0,1,0,0,0,0,1,15.69852233,53.0749605,13.17353013,46.139,7.14833,4.248056569343065,0.8655474452554746,3.40514598540146,80.18754562043794,0.8361222627737227,0,0,1,6,96,0,0,115,249,0,1,3.6824676470588233,5.186056862745098,0.6338461538461538,2.5885576923076923,8.890192307692308,5.384903846153846,66.84676470588235,2020,7,0.0,0.0,0.0
2645,STA.IT1883A,STA.IT1883A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1883A/l3_mean_europe_2018_2020_005dg.netcdf,IT,55.0,179.2,0,0,1,0,0,1,13.54965726,76.9148426,20.06551319,44.31538,8.48542,13.746779197080292,1.7283759124087592,2.739744525547445,77.09285583941606,0.3320711678832116,1,0,0,169,653,0,1,660,1791,0,1,3.994336274509804,5.08812156862745,9.538942307692308,14.493173076923076,7.744134615384615,8.298173076923076,55.01205882352941,2020,6,4681.494328290224,416.5262231074136,306.7915188725369
2647,STA-BETR811,STA-BETR811/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFS_20200326T141923.npy,STA-BETR811/l3_mean_europe_2018_2020_005dg.netcdf,BE,8.0,1093.8,0,1,0,0,0,1,23.69106951,45.37393697,22.81295551,51.2521,4.49136,11.520054744525549,3.524543795620438,1.9590237226277367,79.7262408759124,0.1765967153284671,1,0,0,180,2616,0,0,452,6819,0,3,3.1896823529411766,4.486970588235294,8.093076923076923,11.628653846153847,7.644711538461538,7.015288461538462,63.9678431372549,2020,3,0.0621779635548591,680.204667718122,1546.316846150889
2648,STA.DE_DEBW015,STA.DE_DEBW015/S2A_MSIL2A_20200322T102021_N0214_R065_T32UNV_20200322T120506.npy,STA.DE_DEBW015/l3_mean_europe_2018_2020_005dg.netcdf,DE,157.0,1255.4,0,0,1,0,0,1,27.82747548,46.9130483,20.01197577,49.16551,9.22479,10.767764598540143,2.54007299270073,2.0412956204379564,77.64444343065693,0.340529197080292,1,0,0,39,484,1,4,205,1356,7,11,3.300625490196078,4.649396078431373,6.567019230769231,10.571057692307692,9.266057692307692,6.713846153846154,67.97519607843138,2020,3,344.1173484111205,324.96479339407136,174.8535485956818
2656,STA_ES1636A,STA_ES1636A/S2B_MSIL2A_20200720T110619_N0214_R137_T30TUM_20200720T131521.npy,STA_ES1636A/l3_mean_europe_2018_2020_005dg.netcdf,ES,691.0,64.3,0,0,1,0,1,0,21.52031156,47.03985552,15.01864505,41.6561,-4.7339,12.937107664233576,2.7811131386861314,1.3992974452554745,68.39918795620439,0.1391332116788321,0,0,1,213,431,0,0,941,2219,0,2,4.603107843137255,5.58896274509804,5.983942307692308,13.660769230769231,12.291153846153843,6.560480769230769,50.02490196078431,2020,7,0.0,0.0,0.0
2657,STA-BG0056A,STA-BG0056A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0056A/l3_mean_europe_2018_2020_005dg.netcdf,BG,51.0,53.8,0,0,1,0,0,1,15.49294175,49.0100115,17.78830083,42.45662,27.42097,14.501240875912409,2.337892335766423,1.5794890510948905,74.82475364963503,0.2224726277372262,1,0,0,156,151,0,0,488,424,0,2,4.074648039215687,5.203008823529412,9.288557692307691,14.928173076923075,8.731442307692308,7.882596153846153,56.836372549019615,2020,7,0.0,804.8580764869849,606.1924351723554
2658,STA_ES0373A,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_europe_2018_2020_005dg.netcdf,ES,720.0,29.9,0,1,0,0,1,0,7.084558824,58.68071666,13.72812068,42.6256,-6.5208,10.4727098540146,1.4433576642335768,2.0823357664233573,75.97444343065692,0.1635492700729926,0,0,1,6,1,0,0,114,18,0,0,4.224307843137255,5.545710784313726,5.396634615384615,10.866442307692308,11.527788461538462,6.499038461538461,57.65431372549019,2020,3,0.0,0.0,0.0
2662,STA-FR12004,STA-FR12004/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCJ_20200719T134605.npy,STA-FR12004/l3_mean_europe_2018_2020_005dg.netcdf,FR,143.0,218.5,0,0,1,0,0,1,17.58539195,56.28163848,15.97847939,43.57569,1.41806,14.149343065693431,2.266770072992701,2.555912408759124,76.67863138686131,0.3560857664233577,1,0,0,273,2159,0,0,966,4794,1,4,3.921921568627451,5.242927450980392,9.382019230769233,14.580192307692307,10.33875,7.823653846153846,60.494313725490194,2020,7,0.0,5.577852346003056,3.2987585525427545
2667,STA.IT0892A,STA.IT0892A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0892A/l3_mean_europe_2018_2020_005dg.netcdf,IT,43.0,275.5,0,0,1,0,0,1,29.43504858,60.06148659,25.36293436,44.48333,11.355,14.856277372262774,1.9370620437956203,1.6475638686131386,70.49421532846716,0.4329105839416058,0,0,1,136,1370,0,0,670,5666,0,0,4.037250980392157,5.046532352941177,8.708942307692308,15.08298076923077,10.648557692307692,7.5898076923076925,53.278431372549015,2020,4,0.0,0.0,0.0
2669,STA_ES2085A,STA_ES2085A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2085A/l3_mean_europe_2018_2020_005dg.netcdf,ES,620.0,42.9,0,1,0,1,0,0,11.07615079,61.21465987,16.27103505,42.0607,-7.7299,12.090009124087592,1.0909762773722629,3.1976186131386863,76.54169708029197,0.2063138686131387,1,0,0,269,55,0,0,544,189,0,0,4.103095098039216,5.494743137254902,7.086826923076923,12.405961538461538,11.032692307692308,7.024903846153847,60.145,2020,5,0.0,0.0,0.0
2671,STA.03.0104,STA.03.0104/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVP_20200408T161405.npy,STA.03.0104/l3_mean_europe_2018_2020_005dg.netcdf,AT,265.0,74.6,1,0,0,1,0,0,22.0740668,48.11163183,17.13131198,48.19234,14.51954,9.267436131386862,1.3298175182481753,3.051952554744525,81.13757299270073,0.6173266423357664,0,0,1,60,171,0,8,174,641,0,13,3.318464705882353,4.698578431372549,5.875769230769231,8.756538461538462,9.201057692307693,6.776057692307693,69.01862745098039,2020,4,0.0,264.304833162427,193.43353333567373
2672,STA-BG0040A,STA-BG0040A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0040A/l3_mean_europe_2018_2020_005dg.netcdf,BG,534.0,1015.9,0,0,1,0,0,1,24.70211572,37.20177382,42.45201657,42.73229,23.31097,10.504297445255474,1.7322901459854012,1.863978102189781,73.36178832116788,0.5401824817518248,1,0,0,176,415,1,4,712,1600,2,13,3.95908137254902,5.288372549019607,4.847692307692308,10.31173076923077,10.985,6.36326923076923,59.2671568627451,2020,8,0.0,0.0,0.0
2673,STA_ES1578A,STA_ES1578A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TVP_20200819T132326.npy,STA_ES1578A/l3_mean_europe_2018_2020_005dg.netcdf,ES,20.0,110.4,0,0,1,0,0,1,10.98669601,60.58515305,17.45284006,43.3825,-3.22056,15.258950729927005,4.239981751824818,3.5714872262773727,77.89146897810218,0.0867974452554744,1,0,0,223,699,0,0,398,1037,0,0,3.703553921568628,5.261154901960784,11.461826923076924,16.53567307692308,4.195384615384615,8.737403846153846,73.6536274509804,2020,8,345.59623509660014,34.440703570724324,36.480630393827546
2674,STA_ES1799A,STA_ES1799A/S2A_MSIL2A_20201202T111431_N0214_R137_T30SUG_20201202T140104.npy,STA_ES1799A/l3_mean_europe_2018_2020_005dg.netcdf,ES,119.0,57.6,0,0,1,0,0,1,17.90662722,52.38802268,24.42115385,37.89261,-4.76234,17.277764598540145,2.2152281021897813,1.2140054744525548,60.67882299270072,0.1834945255474452,1,0,0,361,691,0,0,1345,2959,0,4,5.074442156862745,5.817177450980392,7.612692307692308,18.502884615384616,13.439807692307692,7.017307692307692,37.54813725490196,2020,12,0.0,0.0,0.0
2678,STA_ES1231A,STA_ES1231A/S2A_MSIL2A_20200706T104031_N0214_R008_T31TDG_20200706T133310.npy,STA_ES1231A/l3_mean_europe_2018_2020_005dg.netcdf,ES,113.0,718.7,0,0,1,0,0,1,24.06279016,38.70496355,23.64421052,41.4768,2.089,15.788193430656936,2.3325182481751825,2.3164051094890508,72.33592153284673,0.3286861313868613,1,0,0,263,472,3,2,763,1751,4,3,4.394305882352941,5.355023529411764,10.28403846153846,16.62125,9.305480769230767,8.589903846153847,56.96333333333334,2020,7,0.0,0.0,0.0
2688,STA.DE_DEST104,STA.DE_DEST104/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST104/l3_mean_europe_2018_2020_005dg.netcdf,DE,72.0,113.2,1,0,0,0,0,1,10.84820897,58.61021482,18.06146375,51.83731,11.89141,10.857153284671533,2.9243065693430657,1.391633211678832,76.96037408759125,0.2082481751824817,0,0,1,20,85,0,0,98,274,0,0,3.0844549019607843,4.38085294117647,6.557211538461539,10.704230769230769,9.149038461538462,6.521923076923077,68.8343137254902,2020,4,0.0,0.0,6.50135691309697
2690,STA.DE_DEST044,STA.DE_DEST044/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST044/l3_mean_europe_2018_2020_005dg.netcdf,DE,120.0,102.7,0,0,1,0,0,1,14.93027068,56.23753825,17.46005324,51.89698,11.05744,10.453941605839416,2.916277372262773,1.539133211678832,78.84888686131387,0.2531934306569343,1,0,0,168,403,0,0,678,2210,0,2,3.0844549019607843,4.38085294117647,6.571538461538462,10.319711538461538,8.928942307692308,6.563942307692307,68.8343137254902,2020,4,0.0,0.0,0.0
2695,STA_ES1602A,STA_ES1602A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1602A/l3_mean_europe_2018_2020_005dg.netcdf,ES,385.0,62.3,0,0,1,0,0,1,23.15163043,50.18287847,21.30425279,42.464,-2.428,12.165328467153286,2.103093065693431,2.12655109489051,74.89919708029197,0.2890967153284671,1,0,0,188,417,2,1,699,940,2,5,4.053196078431372,5.456535294117647,7.052307692307693,12.924230769230768,11.699038461538462,7.045673076923077,61.85666666666667,2020,7,0.0,0.0,0.0
2698,STA-MK0045A,STA-MK0045A/S2A_MSIL2A_20201122T093321_N0214_R136_T34TEM_20201122T122223.npy,STA-MK0045A/l3_mean_europe_2018_2020_005dg.netcdf,MK,268.0,347.4,0,1,0,0,1,0,11.96888675,38.4981326,51.03055902,41.98744,21.6525,12.052764598540149,1.7928193430656938,1.5816240875912408,70.13939781021898,0.4058120437956203,0,0,1,112,3,0,1,188,6,0,1,4.243204901960784,5.446406862745098,5.592211538461539,12.085865384615383,11.433461538461538,6.506826923076924,53.72911764705882,2020,11,0.0,0.0,0.0
